preseason_temp_anomaly,chilling_anomaly,interaction,pred,lower,upper
-0.8624185104223003,-2,1.7248370208446007,4.9365210958955235,2.9440962168059817,6.8965361422428035
-0.816815709579692,-2,1.633631419159384,4.77134023535301,2.8700756448106497,6.656240389400547
-0.7712129087370836,-2,1.5424258174741672,4.605056140660732,2.8015455221702656,6.411014370986897
-0.7256101078944752,-2,1.4512202157889504,4.437961053238778,2.7200889479287507,6.178395115590727
-0.6800073070518668,-2,1.3600146141037337,4.270517571263765,2.6321517415547877,5.947352897414685
-0.6344045062092585,-2,1.268809012418517,4.107277664106904,2.5493541229747003,5.708302874516662
-0.5888017053666501,-2,1.1776034107333002,3.9396741768451347,2.4591977099269147,5.479256405536117
-0.5431989045240417,-2,1.0863978090480835,3.770971258943815,2.3648970540073466,5.244454966568964
-0.49759610368143337,-2,0.9951922073628667,3.607197796285944,2.2643976180160674,5.014303465716538
-0.451993302838825,-2,0.90398660567765,3.4438391906130574,2.1665951207886733,4.7924785021108995
-0.4063905019962166,-2,0.8127810039924332,3.276398021290353,2.060103502481721,4.570333167760132
-0.36078770115360825,-2,0.7215754023072165,3.1097486389603373,1.9488601295846104,4.359870570047537
-0.3151849003109999,-2,0.6303698006219998,2.9417505860975943,1.833944153103174,4.14631451488807
-0.2695820994683915,-2,0.539164198936783,2.7774176124388212,1.7165885654697972,3.9353214134916357
-0.22397929862578314,-2,0.4479585972515663,2.60896930164062,1.5933455412383806,3.7297160632658213
-0.17837649778317477,-2,0.35675299556634954,2.4445138669008584,1.457622917655684,3.5359543042782033
-0.13277369694056684,-2,0.2655473938811337,2.281117865115964,1.305229567997133,3.35202228013798
-0.08717089609795847,-2,0.17434179219591694,2.117322934372528,1.1441492884231228,3.17415615426126
-0.0415680952553501,-2,0.0831361905107002,1.9507599017760469,0.9786881153273568,3.0017533636643043
0.004034705587258269,-2,-0.008069411174516539,1.7875542691682684,0.8042599348016036,2.846931527860484
0.04963750642986664,-2,-0.09927501285973328,1.6253902095123698,0.6206636365393118,2.695336449582044
0.09524030727247501,-2,-0.19048061454495002,1.4550379317495334,0.42774716963566073,2.5523510866880996
0.14084310811508338,-2,-0.28168621623016676,1.2891078913944687,0.2208017049341414,2.4191834409718713
0.18644590895769175,-2,-0.3728918179153835,1.1250022940070148,0.010968789487330623,2.3017753009815447
0.23204870980030012,-2,-0.46409741960060025,0.9573261069044089,-0.19862940085505051,2.188860495528419
0.2776515106429085,-2,-0.555303021285817,0.7914520024860782,-0.41098624050163834,2.0769448936456256
0.32325431148551687,-2,-0.6465086229710337,0.6279926259508999,-0.6383950587224354,1.9670805320651248
0.36885711232812524,-2,-0.7377142246562505,0.46167024739920237,-0.859883382698325,1.8774333482807426
0.4144599131707336,-2,-0.8289198263414672,0.2942649809635006,-1.090928271993113,1.7968086863620891
0.460062714013342,-2,-0.920125428026684,0.12600253955675977,-1.322952247891016,1.7219178332052114
0.5056655148559503,-2,-1.0113310297119007,-0.04211072231115651,-1.546271266879015,1.6157708478150654
0.5512683156985587,-2,-1.1025366313971174,-0.2084014529173619,-1.7754935983457212,1.5384156966346987
0.5968711165411671,-2,-1.1937422330823342,-0.3758507340333215,-2.0075800082171615,1.4442396236202262
0.6424739173837755,-2,-1.284947834767551,-0.5414631272796075,-2.238336526058624,1.3576085463893561
0.6880767182263838,-2,-1.3761534364527677,-0.7040215488094532,-2.476651856595725,1.2697483315050053
0.7336795190689922,-2,-1.4673590381379844,-0.8707840065659049,-2.715728973371408,1.1973044678296139
0.7792823199116006,-2,-1.5585646398232011,-1.0347919980831874,-2.9558512686671996,1.1241037800064286
0.8248851207542085,-2,-1.649770241508417,-1.2060409010903963,-3.1979521026194133,1.036878651512463
0.8704879215968169,-2,-1.7409758431936337,-1.3722991853860171,-3.4403142839137124,0.9567923742986779
0.9160907224394252,-2,-1.8321814448788505,-1.5374191157578965,-3.6995131479016687,0.8849234271327943
0.9616935232820336,-2,-1.9233870465640672,-1.7042817006108586,-3.931583664034857,0.8020232728019603
1.007296324124642,-2,-2.014592648249284,-1.8691155784324187,-4.17988478459101,0.7283622340938708
1.0528991249672504,-2,-2.1057982499345007,-2.0389051838640304,-4.424171525898011,0.6632805179933163
1.0985019258098587,-2,-2.1970038516197175,-2.2099650833779236,-4.6682254186136944,0.5913005642105884
1.144104726652467,-2,-2.288209453304934,-2.3746044943736493,-4.9248979788688745,0.520844183885709
1.1897075274950755,-2,-2.379415054990151,-2.5412600700037657,-5.168955527222758,0.4401607761798392
1.2353103283376838,-2,-2.4706206566753677,-2.706716377048057,-5.410707741318065,0.35920390361282706
1.2809131291802922,-2,-2.5618262583605844,-2.876165994960431,-5.653037754412795,0.28663345066447826
1.3265159300229006,-2,-2.653031860045801,-3.0418812175768313,-5.902584157120691,0.2265753119284862
1.372118730865509,-2,-2.744237461731018,-3.209095837552414,-6.156552557989413,0.17058620734096352
1.4177215317081173,-2,-2.8354430634162346,-3.3765117255538684,-6.409892593238809,0.10018457748352633
1.4633243325507252,-2,-2.9266486651014505,-3.545578189712402,-6.661831564678819,0.020511387695768254
1.508927133393334,-2,-3.017854266786668,-3.708263355596645,-6.913993027231087,-0.058253955670634884
1.554529934235942,-2,-3.109059868471884,-3.8737738167886278,-7.169180774323519,-0.1386989557502305
1.6001327350785508,-2,-3.2002654701571016,-4.039873799659285,-7.424332096140259,-0.21387560915189985
1.6457355359211587,-2,-3.2914710718423175,-4.206918913530998,-7.674785894735758,-0.28288209555277555
1.6913383367637675,-2,-3.382676673527535,-4.374615082372246,-7.926644872012092,-0.35229075045324476
1.7369411376063755,-2,-3.473882275212751,-4.546088727947428,-8.1848724879136725,-0.418587612072841
1.7825439384489843,-2,-3.5650878768979686,-4.715441282381277,-8.443117523158351,-0.48513898291295504
1.8281467392915922,-2,-3.6562934785831844,-4.881431806615967,-8.693829506574597,-0.5530761576461625
1.873749540134201,-2,-3.747499080268402,-5.049585795759293,-8.951231563854869,-0.6290259107674813
1.9193523409768094,-2,-3.838704681953619,-5.219586993399749,-9.200955850043183,-0.6945815119941993
-2.5953249424414175,0,-0,13.638271790720484,11.426874459015972,15.738833278912212
-2.549722141598809,0,-0,13.398631897411198,11.226091323275831,15.462284139428323
-2.504119340756201,0,-0,13.158992004101911,11.025308187535687,15.185734999944435
-2.4585165399135924,0,-0,12.919352110792627,10.824525051795545,14.909185860460543
-2.412913739070984,0,-0,12.67971221748334,10.623741916055401,14.632636720976652
-2.3673109382283757,0,-0,12.440072324174054,10.422958780315259,14.356087581492764
-2.3217081373857673,0,-0,12.200432430864769,10.222175644575115,14.079538442008873
-2.276105336543159,0,-0,11.960792537555482,10.021392508834971,13.802989302524983
-2.2305025357005506,0,-0,11.721152644246196,9.82060937309483,13.52644016304109
-2.184899734857942,0,-0,11.481512750936911,9.619826237354687,13.249891023557204
-2.1392969340153343,0,-0,11.241872857627627,9.419043101614546,12.973341884073315
-2.0936941331727255,0,-0,11.002232964318338,9.2182599658744,12.696792744589422
-2.0480913323301175,0,-0,10.762593071009055,9.017476830134262,12.420243605105536
-2.0024885314875087,0,-0,10.522953177699765,8.816693694394115,12.143694465621644
-1.9568857306449008,0,-0,10.283313284390482,8.615910558653974,11.867145326137754
-1.9112829298022924,0,-0,10.043673391081196,8.415127422913832,11.590596186653865
-1.865680128959684,0,-0,9.804033497771911,8.21434428717369,11.314047047169975
-1.8200773281170757,0,-0,9.564393604462625,8.013561151433546,11.037497907686085
-1.7744745272744673,0,-0,9.324753711153338,7.812778015693404,10.760948768202194
-1.728871726431859,0,-0,9.085113817844054,7.61199487995326,10.484399628718304
-1.6832689255892506,0,-0,8.845473924534767,7.411211744213118,10.207850489234415
-1.6376661247466422,0,-0,8.60583403122548,7.210428608472974,9.931301349750525
-1.5920633239040338,0,-0,8.366194137916196,7.0096454727328315,9.654752210266633
-1.5464605230614255,0,-0,8.12655424460691,6.808862336992688,9.378203070782744
-1.500857722218817,0,-0,7.886914351297623,6.608079201252545,9.101653931298854
-1.4552549213762087,0,-0,7.6472744579883365,6.407296065512403,8.825104791814963
-1.4096521205336003,0,-0,7.407634564679051,6.20651292977226,8.548555652331075
-1.3640493196909922,0,-0,7.167994671369766,6.005729794032118,8.272006512847184
-1.3184465188483838,0,-0,6.928354778060481,5.804946658291975,7.995457373363295
-1.2728437180057754,0,-0,6.688714884751194,5.604163522551833,7.718908233879405
-1.227240917163167,0,-0,6.4490749914419085,5.403380386811689,7.442359094395516
-1.1816381163205587,0,-0,6.209435098132623,5.202597251071546,7.165809954911625
-1.1360353154779503,0,-0,5.9697952048233365,5.0018141153314035,6.889260815427735
-1.090432514635342,0,-0,5.73015531151405,4.8010309795912605,6.612711675943844
-1.0448297137927336,0,-0,5.490515418204764,4.600247843851118,6.336162536459955
-0.9992269129501252,0,-0,5.250875524895479,4.399464708110974,6.059613396976065
-0.9536241121075169,0,-0,5.011235631586192,4.198681572370832,5.783064257492175
-0.9080213112649085,0,-0,4.771595738276907,3.997898436630689,5.506515118008284
-0.8624185104223003,0,-0,4.531955844967621,3.797115300890547,5.229965978524396
-0.816815709579692,0,-0,4.292315951658336,3.5963321651504043,4.953416839040506
-0.7712129087370836,0,-0,4.05267605834905,3.3955490294102613,4.676867699556615
-0.7256101078944752,0,-0,3.813036165039764,3.1947658936701178,4.4003185600727255
-0.6800073070518668,0,-0,3.573396271730478,2.993982757929975,4.123769420588836
-0.6344045062092585,0,-0,3.3337563784211914,2.793199622189832,3.8472202811049456
-0.5888017053666501,0,-0,3.094116485111906,2.5924164864496895,3.5706711416210557
-0.5431989045240417,0,-0,2.85447659180262,2.391633350709547,3.2941220021371658
-0.49759610368143337,0,-0,2.6148366984933338,2.190850214969404,3.0175728626532754
-0.451993302838825,0,-0,2.375196805184048,1.990067079229261,2.7410237231693855
-0.4063905019962166,0,-0,2.1355569118747617,1.7892839434891181,2.464474583685495
-0.36078770115360825,0,-0,1.8959170185654761,1.588500807748975,2.187925444201605
-0.3151849003109999,0,-0,1.6562771252561899,1.3877176720088322,1.911376304717715
-0.2695820994683915,0,-0,1.416637231946904,1.1869345362686892,1.634827165233825
-0.22397929862578314,0,-0,1.176997338637618,0.9861514005285464,1.358278025749935
-0.17837649778317477,0,-0,0.937357445328332,0.7853682647884035,1.0817288862660448
-0.13277369694056684,0,-0,0.6977175520190484,0.5845851290482624,0.8051797467821575
-0.08717089609795847,0,-0,0.45807765870976236,0.3838019933081196,0.5286306072982674
-0.0415680952553501,0,-0,0.2184377654004764,0.1830188575679767,0.2520814678143774
0.004034705587258269,0,0,-0.021202127908809574,-0.02446767166951268,-0.017764278172166196
0.04963750642986664,0,0,-0.2608420212180955,-0.3010168111534028,-0.21854741391230909
0.09524030727247501,0,0,-0.5004819145273816,-0.5775659506372928,-0.419330549652452
0.14084310811508338,0,0,-0.7401218078366676,-0.854115090121183,-0.6201136853925948
0.18644590895769175,0,0,-0.9797617011459534,-1.130664229605073,-0.8208968211327378
0.23204870980030012,0,0,-1.2194015944552394,-1.407213369088963,-1.0216799568728807
0.2776515106429085,0,0,-1.4590414877645255,-1.6837625085728531,-1.2224630926130235
0.32325431148551687,0,0,-1.6986813810738115,-1.960311648056743,-1.4232462283531664
0.36885711232812524,0,0,-1.9383212743830973,-2.2368607875406337,-1.6240293640933094
0.4144599131707336,0,0,-2.1779611676923833,-2.5134099270245236,-1.8248124998334525
0.460062714013342,0,0,-2.4176010610016694,-2.7899590665084135,-2.025595635573595
0.5056655148559503,0,0,-2.6572409543109554,-3.066508205992304,-2.226378771313738
0.5512683156985587,0,0,-2.8968808476202415,-3.343057345476194,-2.4271619070538812
0.5968711165411671,0,0,-3.1365207409295275,-3.6196064849600837,-2.6279450427940243
0.6424739173837755,0,0,-3.376160634238813,-3.896155624443974,-2.828728178534167
0.6880767182263838,0,0,-3.6158005275480996,-4.172704763927864,-3.02951131427431
0.7336795190689922,0,0,-3.855440420857385,-4.449253903411754,-3.2302944500144526
0.7792823199116006,0,0,-4.095080314166671,-4.725803042895644,-3.431077585754595
0.8248851207542085,0,0,-4.334720207475955,-5.002352182379531,-3.6318607214947365
0.8704879215968169,0,0,-4.57436010078524,-5.2789013218634215,-3.8326438572348795
0.9160907224394252,0,0,-4.813999994094527,-5.555450461347311,-4.033426992975023
0.9616935232820336,0,0,-5.053639887403813,-5.831999600831202,-4.234210128715166
1.007296324124642,0,0,-5.293279780713099,-6.108548740315092,-4.434993264455308
1.0528991249672504,0,0,-5.532919674022384,-6.385097879798982,-4.635776400195451
1.0985019258098587,0,0,-5.772559567331671,-6.661647019282872,-4.836559535935594
1.144104726652467,0,0,-6.012199460640956,-6.938196158766763,-5.037342671675737
1.1897075274950755,0,0,-6.251839353950243,-7.2147452982506515,-5.238125807415879
1.2353103283376838,0,0,-6.491479247259528,-7.491294437734543,-5.438908943156022
1.2809131291802922,0,0,-6.731119140568815,-7.767843577218432,-5.639692078896165
1.3265159300229006,0,0,-6.970759033878101,-8.044392716702323,-5.840475214636308
1.372118730865509,0,0,-7.210398927187386,-8.320941856186211,-6.041258350376451
1.4177215317081173,0,0,-7.4500388204966725,-8.597490995670102,-6.242041486116594
1.4633243325507252,0,0,-7.689678713805956,-8.87404013515399,-6.442824621856736
1.508927133393334,0,0,-7.929318607115245,-9.150589274637882,-6.64360775759688
1.554529934235942,0,0,-8.168958500424528,-9.427138414121771,-6.84439089333702
1.6001327350785508,0,0,-8.408598393733815,-9.703687553605665,-7.045174029077166
1.6457355359211587,0,0,-8.6482382870431,-9.98023669308955,-7.245957164817306
1.6913383367637675,0,0,-8.887878180352388,-10.256785832573444,-7.446740300557451
1.7369411376063755,0,0,-9.127518073661673,-10.53333497205733,-7.647523436297592
1.7825439384489843,0,0,-9.36715796697096,-10.809884111541225,-7.848306572037737
1.8281467392915922,0,0,-9.606797860280246,-11.08643325102511,-8.04908970777788
1.873749540134201,0,0,-9.846437753589532,-11.362982390509003,-8.249872843518022
1.9193523409768094,0,0,-10.086077646898818,-11.639531529992892,-8.450655979258165
-2.5953249424414175,2,-5.190649884882835,16.010155751775905,13.017071654889394,19.149268220722853
-2.549722141598809,2,-5.099444283197618,15.696127811094927,12.756919158771515,18.78898131572447
-2.504119340756201,2,-5.008238681512402,15.388557163365148,12.48926086545788,18.422481845356817
-2.4585165399135924,2,-4.917033079827185,15.074153830766306,12.233152066773453,18.054510791482397
-2.412913739070984,2,-4.825827478141968,14.758308326651159,11.968170711592247,17.694741029610196
-2.3673109382283757,2,-4.734621876456751,14.445920750776203,11.709914504393966,17.33243042134561
-2.3217081373857673,2,-4.643416274771535,14.13479334012535,11.447710217227188,16.971536577040013
-2.276105336543159,2,-4.552210673086318,13.821988994315035,11.17843740173586,16.608793731292717
-2.2305025357005506,2,-4.461005071401101,13.510660051402613,10.910472835757709,16.237299189855886
-2.184899734857942,2,-4.369799469715884,13.195932938646504,10.641933327500764,15.874259952276919
-2.1392969340153343,2,-4.2785938680306685,12.883392382230827,10.378267973162458,15.511834350308348
-2.0936941331727255,2,-4.187388266345451,12.56976338093757,10.1169280681255,15.147682810659912
-2.0480913323301175,2,-4.096182664660235,12.256669339349394,9.85002360981928,14.772874950613648
-2.0024885314875087,2,-4.004977062975017,11.945175663505104,9.581299957451373,14.403621467368197
-1.9568857306449008,2,-3.9137714612898016,11.63191894653087,9.31145821416979,14.039199320330175
-1.9112829298022924,2,-3.822565859604585,11.316633946928242,9.044969837180984,13.677700564167392
-1.865680128959684,2,-3.731360257919368,11.00187717979722,8.78170861093734,13.312326485379984
-1.8200773281170757,2,-3.6401546562341514,10.6895926215924,8.515612609824672,12.950114812420397
-1.7744745272744673,2,-3.5489490545489346,10.376977447142563,8.24739260961569,12.59050637107227
-1.728871726431859,2,-3.457743452863718,10.061469847787397,7.977084753117786,12.235470136369424
-1.6832689255892506,2,-3.366537851178501,9.748244152984334,7.714624865891129,11.872085290598237
-1.6376661247466422,2,-3.2753322494932844,9.435884779420398,7.443099275177755,11.520433290807528
-1.5920633239040338,2,-3.1841266478080676,9.120102634025143,7.172315388522481,11.160306641792946
-1.5464605230614255,2,-3.092921046122851,8.805145962389672,6.900454705863197,10.798586474104372
-1.500857722218817,2,-3.001715444437634,8.495548119828555,6.625137071632613,10.439624036419067
-1.4552549213762087,2,-2.9105098427524174,8.18245843115365,6.355542511654463,10.076409240602647
-1.4096521205336003,2,-2.8193042410672007,7.867868484712039,6.088575111424196,9.72140835800594
-1.3640493196909922,2,-2.7280986393819844,7.55535461463235,5.81699411336152,9.3595292352371
-1.3184465188483838,2,-2.6368930376967676,7.2434263002897525,5.549001181460814,9.001385998700671
-1.2728437180057754,2,-2.545687436011551,6.929549000798197,5.278320807530927,8.642625633962421
-1.227240917163167,2,-2.454481834326334,6.617095756934614,5.006899347362454,8.284542816611872
-1.1816381163205587,2,-2.3632762326411174,6.306670423816044,4.7403744586297325,7.942724093943417
-1.1360353154779503,2,-2.2720706309559007,5.9942978882738185,4.467222067565665,7.584822121349244
-1.090432514635342,2,-2.180865029270684,5.680617086861646,4.18870957206552,7.2278871350478715
-1.0448297137927336,2,-2.089659427585467,5.368665919920013,3.907991007799269,6.8716799557114285
-0.9992269129501252,2,-1.9984538259002504,5.05470897471557,3.62274267674623,6.51582212096362
-0.9536241121075169,2,-1.9072482242150337,4.74366871129269,3.344009155109825,6.162302507258458
-0.9080213112649085,2,-1.816042622529817,4.431183843029846,3.064994283568625,5.80386041290578
-0.8624185104223003,2,-1.7248370208446007,4.118346604099527,2.7785623544668727,5.456330708066018
-0.816815709579692,2,-1.633631419159384,3.80134668677592,2.4982668156820953,5.0992844904834556
-0.7712129087370836,2,-1.5424258174741672,3.487786660794754,2.2114317105277146,4.757960335908273
-0.7256101078944752,2,-1.4512202157889504,3.175127689502558,1.9239341467413662,4.416293267818294
-0.6800073070518668,2,-1.3600146141037337,2.8679494591112187,1.6432980727026092,4.070493324457737
-0.6344045062092585,2,-1.268809012418517,2.5582147195719953,1.3613604437655737,3.7228380754154955
-0.5888017053666501,2,-1.1776034107333002,2.2442115776541756,1.0678215396461705,3.3821986030989963
-0.5431989045240417,2,-1.0863978090480835,1.9337450513856613,0.7804652679051389,3.0431079622584756
-0.49759610368143337,2,-0.9951922073628667,1.6221844492381625,0.4883892912531356,2.7033253322753272
-0.451993302838825,2,-0.90398660567765,1.306097841911803,0.18532239310124146,2.363727752571381
-0.4063905019962166,2,-0.8127810039924332,0.990951623722702,-0.10520555131010918,2.0280055842854625
-0.36078770115360825,2,-0.7215754023072165,0.6794466294833541,-0.4077166058070377,1.6874183871084463
-0.3151849003109999,2,-0.6303698006219998,0.36447155678108084,-0.7117859873888667,1.3522268678342975
-0.2695820994683915,2,-0.539164198936783,0.054014369000680684,-1.0198113061693432,1.0295405921565963
-0.22397929862578314,2,-0.4479585972515663,-0.2610880944823606,-1.3269803471923978,0.7048830059392092
-0.17837649778317477,2,-0.35675299556634954,-0.5759240623661646,-1.633644107403613,0.3858078685829451
-0.13277369694056684,2,-0.2655473938811337,-0.8910138765787416,-1.9408594498496523,0.07008781650245713
-0.08717089609795847,2,-0.17434179219591694,-1.2014494776677778,-2.254829655918426,-0.2404444625038155
-0.0415680952553501,2,-0.0831361905107002,-1.5157544242715992,-2.5709891283018536,-0.5442291637458129
0.004034705587258269,2,0.008069411174516539,-1.8306720074702187,-2.8879071649956147,-0.8468556619450747
0.04963750642986664,2,0.09927501285973328,-2.147291048381698,-3.2121262610577355,-1.1457196901682951
0.09524030727247501,2,0.19048061454495002,-2.4586999860464327,-3.537716669558173,-1.4447268684255483
0.14084310811508338,2,0.28168621623016676,-2.7722086816110596,-3.858731274956091,-1.7423122725539304
0.18644590895769175,2,0.3728918179153835,-3.0819617087784765,-4.1929717378852,-2.034444452381601
0.23204870980030012,2,0.46409741960060025,-3.394760211279177,-4.523070465709953,-2.3224784629920654
0.2776515106429085,2,0.555303021285817,-3.7053206779481718,-4.85352141620375,-2.6205080548759465
0.32325431148551687,2,0.6465086229710337,-4.020959975951802,-5.189210246166805,-2.9261098144431483
0.36885711232812524,2,0.7377142246562505,-4.3318857605581425,-5.528889544677199,-3.2074540279109187
0.4144599131707336,2,0.8289198263414672,-4.6444934108138405,-5.868895066972784,-3.4909267608505616
0.460062714013342,2,0.920125428026684,-4.9568790378187195,-6.206999016763605,-3.776801463017641
0.5056655148559503,2,1.0113310297119007,-5.2715267803027555,-6.554359518447964,-4.066868189674189
0.5512683156985587,2,1.1025366313971174,-5.586114881903654,-6.901460083278694,-4.346840026691267
0.5968711165411671,2,1.1937422330823342,-5.902102065116797,-7.2511289187152554,-4.631990263219237
0.6424739173837755,2,1.284947834767551,-6.217929471164554,-7.594628639383122,-4.90745352417799
0.6880767182263838,2,1.3761534364527677,-6.532007478183994,-7.937160045948956,-5.1889189696167985
0.7336795190689922,2,1.4673590381379844,-6.8402271234058105,-8.292606206436975,-5.474752121642961
0.7792823199116006,2,1.5585646398232011,-7.153723773574637,-8.65104109710932,-5.755392574712947
0.8248851207542085,2,1.649770241508417,-7.466296374995541,-9.000883924539524,-6.036529915312231
0.8704879215968169,2,1.7409758431936337,-7.776850131009268,-9.351802565030697,-6.309151531265191
0.9160907224394252,2,1.8321814448788505,-8.091060514987776,-9.704923748565234,-6.577105172047225
0.9616935232820336,2,1.9233870465640672,-8.405550536732594,-10.066451410733467,-6.849561787296076
1.007296324124642,2,2.014592648249284,-8.72163623677929,-10.419357191617145,-7.1206126593790255
1.0528991249672504,2,2.1057982499345007,-9.031313766077343,-10.780371183259327,-7.389961855011815
1.0985019258098587,2,2.1970038516197175,-9.342663159060407,-11.138495046136303,-7.664115489616786
1.144104726652467,2,2.288209453304934,-9.658047673231382,-11.494663550544168,-7.9360753894733875
1.1897075274950755,2,2.379415054990151,-9.973472177902435,-11.848998398473496,-8.212029076526298
1.2353103283376838,2,2.4706206566753677,-10.289193054206589,-12.207744225049128,-8.486940826023208
1.2809131291802922,2,2.5618262583605844,-10.600888451766936,-12.57350713423175,-8.757559820247229
1.3265159300229006,2,2.653031860045801,-10.914299901864496,-12.943271649413957,-9.020405352623937
1.372118730865509,2,2.744237461731018,-11.225083327562768,-13.306084532404244,-9.28669368100036
1.4177215317081173,2,2.8354430634162346,-11.540159478874237,-13.676639570894302,-9.55494754113646
1.4633243325507252,2,2.9266486651014505,-11.854553681996833,-14.036914877535793,-9.825393209136404
1.508927133393334,2,3.017854266786668,-12.1677886989761,-14.40286482377089,-10.093680850156813
1.554529934235942,2,3.109059868471884,-12.481693284130628,-14.762980850436044,-10.363125988462132
1.6001327350785508,2,3.2002654701571016,-12.79849868160504,-15.139855472702038,-10.629458747990164
1.6457355359211587,2,3.2914710718423175,-13.115128186077584,-15.50375065628944,-10.898930874152198
1.6913383367637675,2,3.382676673527535,-13.430996324771217,-15.870195062102333,-11.164002564232113
1.7369411376063755,2,3.473882275212751,-13.73908475314848,-16.239369174832568,-11.424139889446936
1.7825439384489843,2,3.5650878768979686,-14.054091269585761,-16.603514504497205,-11.694289801314742
1.8281467392915922,2,3.6562934785831844,-14.368223040656034,-16.960550077042477,-11.957337664075915
1.873749540134201,2,3.747499080268402,-14.678346449878664,-17.323157263023887,-12.218186119460906
1.9193523409768094,2,3.838704681953619,-14.992318384220454,-17.69307349729573,-12.483513383381775
